BHID,DEPTH,DIP,AZIMTH,DIPREL,AZMREL,SURTYP
EAP0621,30.000,-87.570,222.900,HIGH,HIGH,WIRE
EAP0621,35.000,-87.850,225.740,HIGH,HIGH,WIRE
EAP0621,40.000,-87.740,228.470,HIGH,HIGH,WIRE
EAP0622,.000,-90.000,.000,POOR,POOR,DES
EAP0623,.000,-90.000,.000,POOR,POOR,DES
EAP0624,.000,-89.540,162.160,HIGH,HIGH,WIRE
EAP0624,5.000,-89.420,191.580,HIGH,HIGH,WIRE
EAP0624,10.000,-89.010,215.710,HIGH,HIGH,WIRE
EAP0624,15.000,-88.950,203.110,HIGH,HIGH,WIRE
EAP0624,20.000,-88.540,199.690,HIGH,HIGH,WIRE
EAP0624,25.000,-88.050,199.090,HIGH,HIGH,WIRE
EAP0624,30.000,-87.930,192.330,HIGH,HIGH,WIRE
EAP0624,35.000,-88.250,194.680,HIGH,HIGH,WIRE
EAP0625,.000,-90.000,.000,POOR,POOR,DES
EAP0626,.000,-90.000,.000,POOR,POOR,DES
EAP0627,.000,-90.000,.000,POOR,POOR,DES
EAP0628,.000,-89.420,98.200,HIGH,HIGH,WIRE
EAP0628,5.000,-89.410,123.590,HIGH,HIGH,WIRE
EAP0628,10.000,-89.000,158.840,HIGH,HIGH,WIRE
EAP0628,15.000,-89.060,172.480,HIGH,HIGH,WIRE
EAP0628,20.000,-88.670,173.060,HIGH,HIGH,WIRE
EAP0628,25.000,-88.420,176.470,HIGH,HIGH,WIRE
EAP0628,30.000,-87.940,174.870,HIGH,HIGH,WIRE
EAP0628,35.000,-88.250,181.450,HIGH,HIGH,WIRE
EAP0628,40.000,-87.180,182.660,HIGH,HIGH,WIRE
EAP0629,.000,-88.650,85.200,HIGH,HIGH,WIRE
EAP0629,5.000,-89.340,81.240,HIGH,HIGH,WIRE
EAP0629,10.000,-89.530,46.680,HIGH,HIGH,WIRE
EAP0629,15.000,-89.200,342.320,HIGH,HIGH,WIRE
EAP0629,20.000,-89.100,342.320,HIGH,HIGH,WIRE
EAP0629,25.000,-88.270,318.990,HIGH,HIGH,WIRE
EAP0629,30.000,-88.210,323.110,HIGH,HIGH,WIRE
EAP0629,35.000,-88.580,317.120,HIGH,HIGH,WIRE
EAP0629,40.000,-88.690,319.120,HIGH,HIGH,WIRE
EAP0629,45.000,-89.580,283.430,HIGH,HIGH,WIRE
EAP0629,50.000,-89.090,291.850,HIGH,HIGH,WIRE
EAP0629,55.000,-89.230,272.200,HIGH,HIGH,WIRE
EAP0629,60.000,-89.300,250.350,HIGH,HIGH,WIRE
EAP0629,65.000,-88.920,239.290,HIGH,HIGH,WIRE
EAP0629,70.000,-88.530,226.250,HIGH,HIGH,WIRE
EAP0629,75.000,-88.680,190.150,HIGH,HIGH,WIRE
EAP0629,80.000,-88.140,188.860,HIGH,HIGH,WIRE
EAP0629,85.000,-88.640,189.240,HIGH,HIGH,WIRE
EAP0629,90.000,-88.390,184.910,HIGH,HIGH,WIRE
EAP0630,.000,-89.090,313.060,HIGH,HIGH,WIRE
EAP0630,5.000,-89.710,207.560,HIGH,HIGH,WIRE
EAP0630,10.000,-89.490,113.400,HIGH,HIGH,WIRE
EAP0630,15.000,-89.450,24.050,HIGH,HIGH,WIRE
EAP0630,20.000,-89.360,323.650,HIGH,HIGH,WIRE
EAP0630,25.000,-89.520,275.620,HIGH,HIGH,WIRE
EAP0630,30.000,-89.130,205.250,HIGH,HIGH,WIRE
EAP0630,35.000,-89.440,169.450,HIGH,HIGH,WIRE
EAP0630,40.000,-89.500,241.080,HIGH,HIGH,WIRE
EAP0630,45.000,-89.850,204.010,HIGH,HIGH,WIRE
EAP0631,.000,-90.000,.000,POOR,POOR,DES
EAP0632,.000,-89.700,58.370,HIGH,HIGH,WIRE
EAP0632,5.000,-89.310,346.700,HIGH,HIGH,WIRE
EAP0632,10.000,-89.150,330.960,HIGH,HIGH,WIRE
EAP0632,15.000,-89.170,308.390,HIGH,HIGH,WIRE
EAP0632,20.000,-89.190,295.740,HIGH,HIGH,WIRE
EAP0632,25.000,-89.270,273.840,HIGH,HIGH,WIRE
EAP0632,30.000,-89.060,265.580,HIGH,HIGH,WIRE
EAP0632,35.000,-88.770,257.350,HIGH,HIGH,WIRE
EAP0632,40.000,-88.680,252.090,HIGH,HIGH,WIRE
EAP0632,45.000,-88.600,247.130,HIGH,HIGH,WIRE
EAP0632,50.000,-88.350,245.830,HIGH,HIGH,WIRE
EAP0632,55.000,-88.670,243.760,HIGH,HIGH,WIRE
EAP0632,60.000,-87.780,238.490,HIGH,HIGH,WIRE
EAP0632,65.000,-88.030,236.700,HIGH,HIGH,WIRE
EAP0632,70.000,-87.900,233.020,HIGH,HIGH,WIRE
EAP0633,.000,-89.660,42.740,HIGH,HIGH,WIRE
EAP0633,5.000,-88.520,291.130,HIGH,HIGH,WIRE
EAP0633,10.000,-88.320,300.380,HIGH,HIGH,WIRE
EAP0633,15.000,-88.120,292.910,HIGH,HIGH,WIRE
EAP0633,20.000,-87.740,287.570,HIGH,HIGH,WIRE
EAP0633,25.000,-88.070,282.760,HIGH,HIGH,WIRE
EAP0633,30.000,-88.160,279.750,HIGH,HIGH,WIRE
EAP0633,35.000,-88.120,288.030,HIGH,HIGH,WIRE
EAP0633,40.000,-87.940,285.230,HIGH,HIGH,WIRE
EAP0633,45.000,-87.900,291.740,HIGH,HIGH,WIRE
EAP0633,50.000,-88.210,285.300,HIGH,HIGH,WIRE
EAP0633,55.000,-88.330,293.530,HIGH,HIGH,WIRE
EAP0633,60.000,-88.210,284.830,HIGH,HIGH,WIRE
EAP0633,65.000,-88.410,283.720,HIGH,HIGH,WIRE
EAP0633,70.000,-88.770,289.030,HIGH,HIGH,WIRE
EAP0633,75.000,-88.580,288.100,HIGH,HIGH,WIRE
EAP0633,80.000,-88.430,285.860,HIGH,HIGH,WIRE
EAP0633,85.000,-88.290,279.790,HIGH,HIGH,WIRE
EAP0633,90.000,-88.750,279.290,HIGH,HIGH,WIRE
EAP0633,95.000,-88.380,283.850,HIGH,HIGH,WIRE
EAP0633,100.000,-88.150,285.050,HIGH,HIGH,WIRE
EAP0634,.000,-90.000,.000,POOR,POOR,DES
EAP0635,.000,-90.000,.000,POOR,POOR,DES
EAP0636,.000,-90.000,.000,POOR,POOR,DES
EAP0637,.000,-90.000,.000,POOR,POOR,DES
EAP0638,.000,-89.830,349.900,HIGH,HIGH,WIRE
EAP0638,5.000,-89.690,316.070,HIGH,HIGH,WIRE
EAP0638,10.000,-89.590,309.840,HIGH,HIGH,WIRE
EAP0638,15.000,-89.640,292.260,HIGH,HIGH,WIRE
EAP0638,20.000,-89.730,231.620,HIGH,HIGH,WIRE
EAP0638,25.000,-89.720,193.350,HIGH,HIGH,WIRE
EAP0638,30.000,-89.120,187.280,HIGH,HIGH,WIRE
EAP0638,35.000,-88.340,188.560,HIGH,HIGH,WIRE
EAP0638,40.000,-87.860,194.290,HIGH,HIGH,WIRE
EAP0638,45.000,-87.660,195.290,HIGH,HIGH,WIRE
EAP0638,50.000,-87.610,198.910,HIGH,HIGH,WIRE
EAP0638,55.000,-87.990,192.520,HIGH,HIGH,WIRE
EAP0638,60.000,-87.530,195.230,HIGH,HIGH,WIRE
EAP0638,65.000,-87.340,196.180,HIGH,HIGH,WIRE
EAP0638,70.000,-87.000,196.310,HIGH,HIGH,WIRE
EAP0639,.000,-89.800,314.820,HIGH,HIGH,WIRE
EAP0639,5.000,-89.690,302.640,HIGH,HIGH,WIRE
EAP0639,10.000,-89.690,273.850,HIGH,HIGH,WIRE
EAP0639,15.000,-89.680,224.630,HIGH,HIGH,WIRE
EAP0639,20.000,-89.670,189.160,HIGH,HIGH,WIRE
EAP0639,25.000,-89.600,154.880,HIGH,HIGH,WIRE
EAP0639,30.000,-89.660,123.900,HIGH,HIGH,WIRE
EAP0639,35.000,-89.740,146.790,HIGH,HIGH,WIRE
EAP0639,40.000,-89.670,187.630,HIGH,HIGH,WIRE
EAP0639,45.000,-89.640,180.610,HIGH,HIGH,WIRE
EAP0639,50.000,-89.470,209.440,HIGH,HIGH,WIRE
EAP0639,55.000,-89.580,221.510,HIGH,HIGH,WIRE
EAP0639,60.000,-89.150,208.590,HIGH,HIGH,WIRE
EAP0639,65.000,-89.010,199.810,HIGH,HIGH,WIRE
EAP0639,70.000,-88.840,191.510,HIGH,HIGH,WIRE
EAP0639,75.000,-88.780,191.170,HIGH,HIGH,WIRE
EAP0640,.000,-90.000,.000,POOR,POOR,DES
EAP0641,.000,-90.000,.000,POOR,POOR,DES
EAP0642,.000,-90.000,.000,POOR,POOR,DES
EAP0643,.000,-89.780,138.320,HIGH,HIGH,WIRE
EAP0643,5.000,-89.650,82.760,HIGH,HIGH,WIRE
EAP0643,10.000,-89.230,60.350,HIGH,HIGH,WIRE
EAP0643,15.000,-88.630,59.910,HIGH,HIGH,WIRE
EAP0643,20.000,-88.290,66.430,HIGH,HIGH,WIRE
EAP0643,25.000,-88.080,71.530,HIGH,HIGH,WIRE
EAP0643,30.000,-87.480,78.090,HIGH,HIGH,WIRE
EAP0644,.000,-89.710,63.100,HIGH,HIGH,WIRE
EAP0644,5.000,-89.090,4.730,HIGH,HIGH,WIRE
EAP0644,10.000,-88.320,10.930,HIGH,HIGH,WIRE
EAP0644,15.000,-88.500,17.550,HIGH,HIGH,WIRE
EAP0644,20.000,-88.340,21.470,HIGH,HIGH,WIRE
EAP0644,25.000,-87.830,32.160,HIGH,HIGH,WIRE
EAP0644,30.000,-87.800,35.390,HIGH,HIGH,WIRE
EAP0644,35.000,-87.640,43.380,HIGH,HIGH,WIRE
EAP0645,.000,-89.750,287.570,HIGH,HIGH,WIRE
EAP0645,5.000,-89.590,61.010,HIGH,HIGH,WIRE
EAP0645,10.000,-89.340,46.400,HIGH,HIGH,WIRE
EAP0645,15.000,-88.820,55.990,HIGH,HIGH,WIRE
EAP0645,20.000,-88.760,55.790,HIGH,HIGH,WIRE
EAP0645,25.000,-88.300,56.740,HIGH,HIGH,WIRE
EAP0645,30.000,-88.110,55.220,HIGH,HIGH,WIRE
EAP0646,.000,-89.840,28.560,HIGH,HIGH,WIRE
EAP0646,5.000,-89.830,54.800,HIGH,HIGH,WIRE
EAP0646,10.000,-89.700,19.570,HIGH,HIGH,WIRE
EAP0646,15.000,-89.490,3.350,HIGH,HIGH,WIRE
EAP0646,20.000,-89.410,339.700,HIGH,HIGH,WIRE
EAP0646,25.000,-89.450,340.800,HIGH,HIGH,WIRE
EAP0646,30.000,-89.490,6.260,HIGH,HIGH,WIRE
EAP0646,35.000,-89.300,19.730,HIGH,HIGH,WIRE
EAP0647,.000,-89.670,356.380,HIGH,HIGH,WIRE
EAP0647,5.000,-89.410,286.880,HIGH,HIGH,WIRE
EAP0647,10.000,-89.630,284.770,HIGH,HIGH,WIRE
EAP0647,15.000,-88.980,207.120,HIGH,HIGH,WIRE
EAP0647,20.000,-88.300,182.010,HIGH,HIGH,WIRE
EAP0647,25.000,-87.450,172.280,HIGH,HIGH,WIRE
EAP0647,30.000,-87.520,165.060,HIGH,HIGH,WIRE
EAP0647,35.000,-87.210,164.800,HIGH,HIGH,WIRE
EAP0647,40.000,-87.360,162.770,HIGH,HIGH,WIRE
EAP0647,45.000,-87.340,161.320,HIGH,HIGH,WIRE
EAP0647,50.000,-87.500,160.280,HIGH,HIGH,WIRE
EAP0648,.000,-90.000,.000,POOR,POOR,DES
EAP0649,.000,-89.710,323.510,HIGH,HIGH,WIRE
EAP0649,5.000,-89.740,232.320,HIGH,HIGH,WIRE
EAP0649,10.000,-89.740,195.190,HIGH,HIGH,WIRE
EAP0649,15.000,-89.590,121.720,HIGH,HIGH,WIRE
EAP0649,20.000,-89.170,106.090,HIGH,HIGH,WIRE
EAP0649,25.000,-88.590,104.850,HIGH,HIGH,WIRE
EAP0649,30.000,-88.630,96.510,HIGH,HIGH,WIRE
EAP0649,35.000,-88.540,111.000,HIGH,HIGH,WIRE
EAP0649,40.000,-88.710,106.040,HIGH,HIGH,WIRE
EAP0649,45.000,-88.330,119.830,HIGH,HIGH,WIRE
EAP0650,.000,-90.000,.000,POOR,POOR,DES
EAP0651,.000,-90.000,.000,POOR,POOR,DES
EAP0652,.000,-89.680,60.600,HIGH,HIGH,WIRE
EAP0652,5.000,-89.530,359.000,HIGH,HIGH,WIRE
EAP0652,10.000,-89.120,2.970,HIGH,HIGH,WIRE
EAP0652,15.000,-88.780,4.020,HIGH,HIGH,WIRE
EAP0652,20.000,-88.820,.240,HIGH,HIGH,WIRE
EAP0652,25.000,-88.900,356.570,HIGH,HIGH,WIRE
EAP0652,30.000,-88.800,354.680,HIGH,HIGH,WIRE
EAP0652,35.000,-88.670,2.540,HIGH,HIGH,WIRE
EAP0652,40.000,-88.940,8.380,HIGH,HIGH,WIRE
EAP0652,45.000,-88.620,14.730,HIGH,HIGH,WIRE
EAP0652,50.000,-88.310,38.080,HIGH,HIGH,WIRE
EAP0652,55.000,-88.340,35.920,HIGH,HIGH,WIRE
EAP0653,.000,-89.780,46.630,HIGH,HIGH,WIRE
EAP0653,5.000,-89.750,352.080,HIGH,HIGH,WIRE
EAP0653,10.000,-89.560,324.800,HIGH,HIGH,WIRE
EAP0653,15.000,-89.520,318.760,HIGH,HIGH,WIRE
EAP0653,20.000,-89.620,299.880,HIGH,HIGH,WIRE
EAP0653,25.000,-89.670,336.570,HIGH,HIGH,WIRE
EAP0653,30.000,-89.500,16.840,HIGH,HIGH,WIRE
EAP0653,35.000,-89.270,41.890,HIGH,HIGH,WIRE
EAP0653,40.000,-89.120,68.650,HIGH,HIGH,WIRE
EAP0653,45.000,-88.680,61.790,HIGH,HIGH,WIRE
EAP0653,50.000,-89.330,82.870,HIGH,HIGH,WIRE
EAP0653,55.000,-89.120,89.770,HIGH,HIGH,WIRE
EAP0653,60.000,-88.700,82.530,HIGH,HIGH,WIRE
EAP0653,65.000,-88.630,74.750,HIGH,HIGH,WIRE
EAP0653,70.000,-88.160,67.420,HIGH,HIGH,WIRE
EAP0654,.000,-89.820,300.630,HIGH,HIGH,WIRE
EAP0654,5.000,-89.370,36.620,HIGH,HIGH,WIRE
EAP0654,10.000,-88.930,46.860,HIGH,HIGH,WIRE
EAP0654,15.000,-89.570,64.970,HIGH,HIGH,WIRE
EAP0654,20.000,-89.200,64.190,HIGH,HIGH,WIRE
EAP0654,25.000,-89.470,56.300,HIGH,HIGH,WIRE
EAP0654,30.000,-89.510,6.000,HIGH,HIGH,WIRE
EAP0654,35.000,-89.260,343.820,HIGH,HIGH,WIRE
EAP0654,40.000,-89.220,326.780,HIGH,HIGH,WIRE
EAP0654,45.000,-88.770,314.770,HIGH,HIGH,WIRE
EAP0654,50.000,-89.200,311.590,HIGH,HIGH,WIRE
EAP0654,55.000,-88.800,296.930,HIGH,HIGH,WIRE
EAP0654,60.000,-88.970,292.720,HIGH,HIGH,WIRE
EAP0654,65.000,-89.030,289.620,HIGH,HIGH,WIRE
EAP0654,70.000,-89.370,289.700,HIGH,HIGH,WIRE
EAP0655,.000,-89.700,67.570,HIGH,HIGH,WIRE
EAP0655,5.000,-88.700,61.580,HIGH,HIGH,WIRE
EAP0655,10.000,-88.750,57.830,HIGH,HIGH,WIRE
EAP0655,15.000,-88.680,58.420,HIGH,HIGH,WIRE
EAP0655,20.000,-88.700,67.690,HIGH,HIGH,WIRE
EAP0655,25.000,-88.890,64.190,HIGH,HIGH,WIRE
EAP0655,30.000,-88.970,50.720,HIGH,HIGH,WIRE
EAP0655,35.000,-88.740,50.820,HIGH,HIGH,WIRE
EAP0655,40.000,-88.970,43.220,HIGH,HIGH,WIRE
EAP0655,45.000,-88.840,45.400,HIGH,HIGH,WIRE
EAP0655,50.000,-88.610,43.230,HIGH,HIGH,WIRE
EAP0655,55.000,-88.210,33.880,HIGH,HIGH,WIRE
EAP0656,.000,-89.210,109.490,HIGH,HIGH,WIRE
EAP0656,5.000,-89.200,128.400,HIGH,HIGH,WIRE
EAP0656,10.000,-89.100,131.510,HIGH,HIGH,WIRE
EAP0656,15.000,-89.140,121.590,HIGH,HIGH,WIRE
EAP0656,20.000,-89.200,119.110,HIGH,HIGH,WIRE
EAP0656,25.000,-89.100,117.030,HIGH,HIGH,WIRE
EAP0656,30.000,-89.290,119.860,HIGH,HIGH,WIRE
EAP0656,35.000,-89.140,130.120,HIGH,HIGH,WIRE
EAP0656,40.000,-88.750,120.380,HIGH,HIGH,WIRE
EAP0656,45.000,-88.480,105.200,HIGH,HIGH,WIRE
EAP0656,50.000,-88.510,103.870,HIGH,HIGH,WIRE
EAP0656,55.000,-88.770,114.090,HIGH,HIGH,WIRE
EAP0656,60.000,-88.420,105.950,HIGH,HIGH,WIRE
EAP0656,65.000,-88.440,107.780,HIGH,HIGH,WIRE
EAP0656,70.000,-87.920,116.640,HIGH,HIGH,WIRE
EAP0656,75.000,-87.920,116.780,HIGH,HIGH,WIRE
EAP0657,.000,-89.780,102.860,HIGH,HIGH,WIRE
EAP0657,5.000,-89.210,7.840,HIGH,HIGH,WIRE
EAP0657,10.000,-88.310,13.950,HIGH,HIGH,WIRE
EAP0657,15.000,-87.870,19.550,HIGH,HIGH,WIRE
EAP0657,20.000,-87.740,21.010,HIGH,HIGH,WIRE
EAP0657,25.000,-87.270,29.210,HIGH,HIGH,WIRE
EAP0657,30.000,-87.100,34.890,HIGH,HIGH,WIRE
EAP0657,35.000,-87.030,46.230,HIGH,HIGH,WIRE
EAP0657,40.000,-87.520,38.000,HIGH,HIGH,WIRE
EAP0657,45.000,-86.890,42.330,HIGH,HIGH,WIRE
EAP0657,50.000,-87.370,40.350,HIGH,HIGH,WIRE
EAP0657,55.000,-87.270,43.570,HIGH,HIGH,WIRE
EAP0657,60.000,-87.210,37.690,HIGH,HIGH,WIRE
EAP0657,65.000,-86.650,31.900,HIGH,HIGH,WIRE
EAP0657,70.000,-87.150,34.300,HIGH,HIGH,WIRE
EAP0658,.000,-89.310,258.190,HIGH,HIGH,WIRE
EAP0658,5.000,-89.650,62.740,HIGH,HIGH,WIRE
EAP0658,10.000,-89.640,328.550,HIGH,HIGH,WIRE
EAP0658,15.000,-89.320,314.070,HIGH,HIGH,WIRE
EAP0658,20.000,-88.930,290.370,HIGH,HIGH,WIRE
EAP0658,25.000,-88.810,264.040,HIGH,HIGH,WIRE
EAP0658,30.000,-88.660,236.290,HIGH,HIGH,WIRE
EAP0658,35.000,-88.610,218.810,HIGH,HIGH,WIRE
EAP0658,40.000,-89.440,196.520,HIGH,HIGH,WIRE
EAP0658,45.000,-89.520,211.000,HIGH,HIGH,WIRE
EAP0658,50.000,-89.410,227.190,HIGH,HIGH,WIRE
EAP0658,55.000,-89.530,215.770,HIGH,HIGH,WIRE
EAP0658,60.000,-89.320,231.550,HIGH,HIGH,WIRE
EAP0658,65.000,-89.490,247.810,HIGH,HIGH,WIRE
EAP0658,70.000,-89.520,281.750,HIGH,HIGH,WIRE
EAP0658,75.000,-89.150,261.140,HIGH,HIGH,WIRE
EAP0658,80.000,-89.130,280.820,HIGH,HIGH,WIRE
EAP0658,85.000,-89.140,266.010,HIGH,HIGH,WIRE
EAP0658,90.000,-89.160,225.480,HIGH,HIGH,WIRE
EAP0658,95.000,-89.450,207.160,HIGH,HIGH,WIRE
EAP0658,100.000,-89.350,176.680,HIGH,HIGH,WIRE
EAP0658,105.000,-89.660,192.110,HIGH,HIGH,WIRE
EAP0658,110.000,-88.660,201.710,HIGH,HIGH,WIRE
EAP0659,.000,-90.000,.000,POOR,POOR,DES
EAP0660,.000,-89.640,13.840,HIGH,HIGH,WIRE
EAP0660,5.000,-89.640,46.310,HIGH,HIGH,WIRE
EAP0660,10.000,-89.650,7.730,HIGH,HIGH,WIRE
EAP0660,15.000,-89.770,335.870,HIGH,HIGH,WIRE
EAP0660,20.000,-89.790,331.800,HIGH,HIGH,WIRE
EAP0661,.000,-89.800,59.000,HIGH,HIGH,WIRE
EAP0661,5.000,-89.700,37.910,HIGH,HIGH,WIRE
EAP0661,10.000,-89.620,6.500,HIGH,HIGH,WIRE
EAP0661,15.000,-89.600,353.980,HIGH,HIGH,WIRE
EAP0661,20.000,-89.660,351.460,HIGH,HIGH,WIRE
EAP0662,.000,-90.000,.000,POOR,POOR,DES
EAP0663,.000,-90.000,.000,POOR,POOR,DES
EAP0664,.000,-89.190,242.900,HIGH,HIGH,WIRE
EAP0664,5.000,-89.420,242.110,HIGH,HIGH,WIRE
EAP0664,10.000,-89.250,221.430,HIGH,HIGH,WIRE
EAP0664,15.000,-89.380,220.300,HIGH,HIGH,WIRE
EAP0664,20.000,-89.160,230.290,HIGH,HIGH,WIRE
EAP0664,25.000,-88.960,234.290,HIGH,HIGH,WIRE
EAP0664,30.000,-88.870,244.990,HIGH,HIGH,WIRE
EAP0664,35.000,-88.850,259.120,HIGH,HIGH,WIRE
EAP0664,40.000,-88.860,262.190,HIGH,HIGH,WIRE
EAP0664,45.000,-89.210,263.500,HIGH,HIGH,WIRE
EAP0664,50.000,-89.500,257.670,HIGH,HIGH,WIRE
EAP0664,55.000,-89.470,268.920,HIGH,HIGH,WIRE
EAP0664,60.000,-89.380,259.810,HIGH,HIGH,WIRE
EAP0665,.000,-89.720,48.340,HIGH,HIGH,WIRE
EAP0665,5.000,-89.730,71.130,HIGH,HIGH,WIRE
EAP0665,10.000,-89.700,48.800,HIGH,HIGH,WIRE
EAP0665,15.000,-89.660,64.420,HIGH,HIGH,WIRE
EAP0665,20.000,-89.610,60.000,HIGH,HIGH,WIRE
EAP0665,25.000,-89.850,335.960,HIGH,HIGH,WIRE
EAP0665,30.000,-89.870,264.030,HIGH,HIGH,WIRE
EAP0665,35.000,-89.590,226.800,HIGH,HIGH,WIRE
EAP0665,40.000,-89.240,215.990,HIGH,HIGH,WIRE
EAP0665,45.000,-88.760,213.080,HIGH,HIGH,WIRE
EAP0665,50.000,-88.420,208.250,HIGH,HIGH,WIRE
EAP0665,55.000,-87.720,206.900,HIGH,HIGH,WIRE
EAP0665,60.000,-87.730,209.910,HIGH,HIGH,WIRE
EAP0665,65.000,-87.990,211.030,HIGH,HIGH,WIRE
EAP0665,70.000,-88.170,217.020,HIGH,HIGH,WIRE
EAP0665,75.000,-88.020,218.490,HIGH,HIGH,WIRE
EAP0666,.000,-89.880,171.710,HIGH,HIGH,WIRE
EAP0666,5.000,-89.870,100.060,HIGH,HIGH,WIRE
EAP0666,10.000,-89.890,9.890,HIGH,HIGH,WIRE
EAP0666,15.000,-89.650,331.570,HIGH,HIGH,WIRE
EAP0666,20.000,-89.560,350.650,HIGH,HIGH,WIRE
EAP0666,25.000,-89.330,.500,HIGH,HIGH,WIRE
EAP0666,30.000,-88.770,1.590,HIGH,HIGH,WIRE
EAP0666,35.000,-89.050,2.800,HIGH,HIGH,WIRE
EAP0667,.000,-89.910,270.140,HIGH,HIGH,WIRE
EAP0667,5.000,-89.740,27.920,HIGH,HIGH,WIRE
EAP0667,10.000,-89.890,28.220,HIGH,HIGH,WIRE
EAP0667,15.000,-89.840,146.130,HIGH,HIGH,WIRE
EAP0667,20.000,-89.790,153.970,HIGH,HIGH,WIRE
EAP0667,25.000,-89.490,113.440,HIGH,HIGH,WIRE
EAP0667,30.000,-89.320,110.470,HIGH,HIGH,WIRE
EAP0667,35.000,-89.230,114.510,HIGH,HIGH,WIRE
EAP0667,40.000,-89.030,120.830,HIGH,HIGH,WIRE
EAP0667,45.000,-89.000,121.730,HIGH,HIGH,WIRE
EAP0667,50.000,-89.090,124.750,HIGH,HIGH,WIRE
EAP0667,55.000,-89.140,145.480,HIGH,HIGH,WIRE
EAP0667,60.000,-88.760,140.740,HIGH,HIGH,WIRE
EAP0667,65.000,-89.140,162.100,HIGH,HIGH,WIRE
EAP0667,70.000,-89.100,151.890,HIGH,HIGH,WIRE
EAP0667,75.000,-88.980,162.360,HIGH,HIGH,WIRE
EAP0668,.000,-89.790,207.140,HIGH,HIGH,WIRE
EAP0668,5.000,-89.670,198.930,HIGH,HIGH,WIRE
EAP0668,10.000,-89.660,168.120,HIGH,HIGH,WIRE
EAP0668,15.000,-89.620,151.070,HIGH,HIGH,WIRE
EAP0668,20.000,-89.680,132.110,HIGH,HIGH,WIRE
EAP0668,25.000,-89.680,114.540,HIGH,HIGH,WIRE
EAP0668,30.000,-89.540,92.340,HIGH,HIGH,WIRE
EAP0668,35.000,-89.480,72.330,HIGH,HIGH,WIRE
EAP0668,40.000,-89.540,70.230,HIGH,HIGH,WIRE
EAP0668,45.000,-89.310,66.550,HIGH,HIGH,WIRE
EAP0668,50.000,-89.330,60.110,HIGH,HIGH,WIRE
EAP0668,55.000,-89.280,61.920,HIGH,HIGH,WIRE
EAP0668,60.000,-89.570,55.410,HIGH,HIGH,WIRE
EAP0668,65.000,-89.460,80.070,HIGH,HIGH,WIRE
EAP0668,70.000,-89.430,79.290,HIGH,HIGH,WIRE
EAP0668,75.000,-89.640,103.500,HIGH,HIGH,WIRE
EAP0668,80.000,-89.200,112.100,HIGH,HIGH,WIRE
EAP0668,85.000,-89.270,122.150,HIGH,HIGH,WIRE
EAP0669,.000,-90.000,.000,POOR,POOR,DES
EAP0670,.000,-90.000,.000,POOR,POOR,DES
EAP0671,.000,-90.000,.000,POOR,POOR,DES
EAP0672,.000,-89.800,279.690,HIGH,HIGH,WIRE
EAP0672,5.000,-89.190,229.250,HIGH,HIGH,WIRE
EAP0672,10.000,-88.340,213.360,HIGH,HIGH,WIRE
EAP0672,15.000,-88.300,213.210,HIGH,HIGH,WIRE
EAP0672,20.000,-88.070,214.980,HIGH,HIGH,WIRE
EAP0672,25.000,-88.560,209.730,HIGH,HIGH,WIRE
EAP0672,30.000,-88.800,208.960,HIGH,HIGH,WIRE
EAP0672,35.000,-88.610,200.880,HIGH,HIGH,WIRE
EAP0672,40.000,-88.090,204.340,HIGH,HIGH,WIRE
EAP0672,45.000,-88.390,199.770,HIGH,HIGH,WIRE
EAP0672,50.000,-88.060,200.600,HIGH,HIGH,WIRE
EAP0672,55.000,-87.920,196.220,HIGH,HIGH,WIRE
EAP0672,60.000,-88.210,192.280,HIGH,HIGH,WIRE
EAP0672,65.000,-87.950,189.810,HIGH,HIGH,WIRE
EAP0672,70.000,-88.120,189.740,HIGH,HIGH,WIRE
EAP0672,75.000,-87.720,192.540,HIGH,HIGH,WIRE
EAP0672,80.000,-87.800,189.230,HIGH,HIGH,WIRE
EAP0672,85.000,-87.710,187.250,HIGH,HIGH,WIRE
EAP0673,.000,-90.000,.000,POOR,POOR,DES
EAP0674,.000,-90.000,.000,POOR,POOR,DES
EAP0675,.000,-90.000,.000,POOR,POOR,DES
EAP0676,.000,-90.000,.000,POOR,POOR,DES
EAP0677,.000,-89.010,336.050,HIGH,HIGH,WIRE
EAP0677,5.000,-89.110,326.690,HIGH,HIGH,WIRE
EAP0677,10.000,-88.900,282.470,HIGH,HIGH,WIRE
EAP0677,15.000,-89.040,260.570,HIGH,HIGH,WIRE
EAP0677,20.000,-89.140,247.470,HIGH,HIGH,WIRE
EAP0677,25.000,-89.170,225.830,HIGH,HIGH,WIRE
EAP0677,30.000,-88.970,201.090,HIGH,HIGH,WIRE
EAP0677,35.000,-89.400,208.530,HIGH,HIGH,WIRE
EAP0677,40.000,-89.450,189.040,HIGH,HIGH,WIRE
EAP0677,45.000,-89.550,195.710,HIGH,HIGH,WIRE
EAP0677,50.000,-89.690,170.140,HIGH,HIGH,WIRE
EAP0677,55.000,-89.780,128.890,HIGH,HIGH,WIRE
EAP0677,60.000,-89.860,118.200,HIGH,HIGH,WIRE
EAP0677,65.000,-89.780,69.110,HIGH,HIGH,WIRE
EAP0677,70.000,-89.750,25.110,HIGH,HIGH,WIRE
EAP0677,75.000,-89.690,15.110,HIGH,HIGH,WIRE
